timestamp,open,high,low,close,volume
2024-03-27 14:10:00,187.0750,187.1550,186.9970,187.1300,18306
2024-03-27 14:05:00,187.0350,187.0850,186.9380,187.0510,14551
2024-03-27 14:00:00,187.0450,187.0460,186.9480,186.9920,14260
2024-03-27 13:55:00,187.0150,187.0900,186.9680,187.0220,14107
2024-03-27 13:50:00,187.0850,187.1150,186.9580,187.0120,9540
2024-03-27 13:45:00,187.0950,187.1550,186.9970,187.0610,13360
2024-03-27 13:40:00,187.1940,187.2190,187.0370,187.0710,20512
2024-03-27 13:35:00,187.2930,187.3330,187.2050,187.2180,13255
2024-03-27 13:30:00,187.2330,187.3630,187.2050,187.2990,11827
2024-03-27 13:25:00,187.2130,187.2640,187.1360,187.2390,13163
2024-03-27 13:20:00,187.1640,187.4170,187.1460,187.2290,22381
2024-03-27 13:15:00,187.0550,187.1740,186.9380,187.1400,15737
2024-03-27 13:10:00,187.0550,187.1150,186.9180,187.0310,22130
2024-03-27 13:05:00,187.1940,187.3130,187.0470,187.0510,16498
2024-03-27 13:00:00,187.0950,187.2140,187.0350,187.1900,15141
2024-03-27 12:55:00,186.9960,187.1150,186.9480,187.0710,18569
2024-03-27 12:50:00,186.9760,187.1250,186.9280,186.9720,16398
2024-03-27 12:45:00,186.9660,186.9960,186.8390,186.9630,13792
2024-03-27 12:40:00,186.8080,186.9530,186.7700,186.9390,17361
2024-03-27 12:35:00,186.7930,186.8480,186.7200,186.7640,16430
2024-03-27 12:30:00,186.7980,186.9070,186.7200,186.7440,27010
2024-03-27 12:25:00,186.8820,186.9120,186.7800,186.8040,18218
2024-03-27 12:20:00,186.8670,187.1050,186.8400,186.8820,26710
2024-03-27 12:15:00,187.1240,187.2240,186.8590,186.8830,65447
2024-03-27 12:10:00,187.0450,187.1740,186.9080,187.1550,39890
2024-03-27 12:05:00,187.2430,187.3130,187.0470,187.0710,28784
2024-03-27 12:00:00,187.2480,187.2930,187.2050,187.2490,12035
2024-03-27 11:55:00,187.2830,187.3230,187.1860,187.2150,14302
2024-03-27 11:50:00,187.3720,187.3720,187.2040,187.2890,14829
2024-03-27 11:45:00,187.3380,187.3820,187.1560,187.3380,24008
2024-03-27 11:40:00,187.1990,187.3820,187.1560,187.2990,16467
2024-03-27 11:35:00,186.9560,187.2140,186.9380,187.2000,13583
2024-03-27 11:30:00,186.9210,186.9660,186.7700,186.9520,21975
2024-03-27 11:25:00,186.9460,186.9760,186.8490,186.9340,19516
2024-03-27 11:20:00,186.9460,187.0260,186.8790,186.8830,21899
2024-03-27 11:15:00,186.9960,187.1640,186.9280,186.9470,20186
2024-03-27 11:10:00,187.2140,187.2150,186.9970,187.0220,20372
2024-03-27 11:05:00,187.3520,187.3630,187.1960,187.2100,17687
2024-03-27 11:00:00,187.4210,187.4420,187.3040,187.3450,19924
2024-03-27 10:55:00,187.4210,187.6000,187.4030,187.4180,16642
2024-03-27 10:50:00,187.3030,187.4420,187.2050,187.3980,25739
2024-03-27 10:45:00,187.4710,187.5610,187.2350,187.2390,26397
2024-03-27 10:40:00,187.5800,187.7880,187.4430,187.4570,18985
2024-03-27 10:35:00,187.9160,187.9370,187.5620,187.5660,35988
2024-03-27 10:30:00,187.4510,187.9860,187.4330,187.8730,39625
2024-03-27 10:25:00,187.2220,187.5010,187.2040,187.4370,36630
2024-03-27 10:20:00,187.3520,187.3530,187.1410,187.2290,17990
2024-03-27 10:15:00,187.4410,187.4620,187.2650,187.3190,20296
2024-03-27 10:10:00,187.3570,187.4810,187.3340,187.4230,25002
2024-03-27 10:05:00,187.3620,187.4910,187.3240,187.3480,30047
2024-03-27 10:00:00,187.3670,187.5010,187.2450,187.3490,30160
2024-03-27 09:55:00,187.3720,187.4220,187.1760,187.3830,43353
2024-03-27 09:50:00,187.0850,187.5010,187.0070,187.3190,26382
2024-03-27 09:45:00,187.4310,187.5010,187.0220,187.0810,50370
2024-03-27 09:40:00,187.4020,187.5010,187.2650,187.3780,32818
2024-03-27 09:35:00,187.4120,187.7090,187.2750,187.2790,42831
2024-03-27 09:30:00,187.7280,187.8080,187.2250,187.3540,88161
2024-03-27 09:25:00,187.3030,187.6300,187.2850,187.5660,1014
2024-03-27 09:20:00,187.3520,187.4810,187.2850,187.4670,260
2024-03-27 09:15:00,187.3320,187.3820,187.3140,187.3580,188
2024-03-27 09:10:00,187.4110,187.4120,187.2850,187.2890,25
2024-03-27 09:05:00,187.4790,187.4800,187.4610,187.4650,24
2024-03-27 09:00:00,187.4810,187.4810,187.2940,187.4670,140
2024-03-27 08:55:00,187.4810,187.4810,187.4630,187.4670,1
2024-03-27 08:50:00,187.5300,187.8280,187.4630,187.4670,95
2024-03-27 08:45:00,187.4410,187.8280,187.4230,187.8140,47
2024-03-27 08:40:00,187.3920,187.4320,187.2850,187.4180,315
2024-03-27 08:35:00,187.3820,187.3920,187.3540,187.3580,51
2024-03-27 08:30:00,187.3720,187.5310,187.3540,187.3780,268
2024-03-27 08:25:00,187.4110,187.4120,187.3930,187.3980,1
2024-03-27 08:20:00,187.5300,187.5310,187.5120,187.5170,85
2024-03-27 08:15:00,187.3720,187.3920,187.2940,187.3580,131
2024-03-27 08:10:00,187.3220,187.3720,187.2850,187.3580,48
2024-03-27 08:05:00,187.3820,187.5310,187.3140,187.3190,195
2024-03-27 08:00:00,187.2430,188.1050,183.1560,187.1900,312
2024-03-27 07:55:00,187.3520,187.3630,187.3140,187.3190,76
2024-03-27 07:45:00,187.3620,187.3630,187.3440,187.3480,10
2024-03-27 07:35:00,187.3820,187.3820,187.3140,187.3190,85
2024-03-27 07:25:00,187.3820,187.5110,187.3640,187.4970,132
2024-03-27 07:15:00,187.4710,187.5310,187.3640,187.4970,229
2024-03-27 07:10:00,187.5010,187.5010,187.4530,187.4570,40
2024-03-27 07:05:00,187.5100,187.5110,187.4920,187.4970,5
2024-03-27 07:00:00,187.6890,187.6890,187.2550,187.2590,4
2024-03-27 06:50:00,187.5300,187.5310,187.5120,187.5170,1
2024-03-27 06:40:00,187.2430,187.2440,187.2250,187.2290,105
2024-03-27 06:35:00,187.2430,187.2440,187.2250,187.2290,2
2024-03-27 06:30:00,187.5700,187.5700,187.5520,187.5560,10
2024-03-27 06:25:00,187.5600,187.5610,187.5420,187.5460,1
2024-03-27 06:20:00,187.5700,187.5700,187.5520,187.5560,3
2024-03-27 05:35:00,187.2040,187.2040,187.0170,187.1110,414
2024-03-27 05:30:00,187.6990,187.6990,187.6810,187.6850,1
2024-03-27 05:25:00,187.1940,187.1940,187.1760,187.1800,11
2024-03-27 05:15:00,187.1340,187.4020,187.1160,187.3880,24
2024-03-27 04:25:00,186.7480,186.7490,186.6310,186.6350,38
2024-03-27 04:10:00,187.1340,187.1350,187.1160,187.1210,5
2024-03-27 04:00:00,188.0750,188.6000,187.1160,188.5860,33
2024-03-26 19:55:00,186.8470,186.8480,186.7400,186.7440,29
2024-03-26 19:45:00,186.7380,186.7390,186.7200,186.7250,1
2024-03-26 19:40:00,186.7380,188.0750,186.7200,186.9130,3
2024-03-26 19:35:00,188.0750,188.0750,186.7200,186.7250,203
2024-03-26 19:20:00,187.0850,187.0850,187.0670,187.0710,5
2024-03-26 19:15:00,186.8470,186.8480,186.8290,186.8330,46
2024-03-26 19:05:00,186.7380,186.8480,186.7200,186.8330,52
2024-03-26 19:00:00,186.6390,187.1150,186.6210,187.1010,1043796
2024-03-26 18:45:00,187.1340,187.1350,187.1160,187.1210,2
2024-03-26 18:40:00,187.1340,187.1350,187.1160,187.1210,1
2024-03-26 18:35:00,187.1340,188.2240,187.1160,187.1210,9
2024-03-26 18:30:00,186.6390,186.9070,186.6210,186.8330,1043818
2024-03-26 18:15:00,186.7380,186.7390,186.7200,186.7250,4
2024-03-26 18:05:00,186.8470,186.8480,186.8290,186.8330,10
2024-03-26 18:00:00,186.8470,186.8480,186.8290,186.8330,10
2024-03-26 17:55:00,186.8770,186.8770,186.8390,186.8430,100
2024-03-26 17:40:00,187.5300,187.6620,187.5120,187.6470,27
2024-03-26 17:35:00,187.6340,187.6350,187.5450,187.5500,13
2024-03-26 17:30:00,187.6290,187.6300,186.8790,186.8830,9
2024-03-26 17:25:00,187.6790,187.6790,187.6610,187.6650,10
2024-03-26 17:20:00,186.8770,186.8770,186.8390,186.8430,6
2024-03-26 17:15:00,186.8570,186.8770,186.8390,186.8630,10
2024-03-26 17:10:00,186.8470,186.8480,186.8290,186.8330,5
2024-03-26 17:05:00,187.0450,187.0460,186.8390,186.8430,12
2024-03-26 17:00:00,186.8470,187.0460,186.8290,186.8330,29
2024-03-26 16:55:00,188.2230,188.2240,187.5170,187.6060,16
2024-03-26 16:50:00,187.1340,187.1350,187.1160,187.1210,7
2024-03-26 16:40:00,187.9960,187.9960,187.9780,187.9820,55
2024-03-26 16:35:00,186.7580,187.9960,186.7400,187.9820,12
2024-03-26 16:30:00,186.7680,186.7680,186.7400,186.7440,200
2024-03-26 16:25:00,187.1340,187.1350,187.1160,187.1210,40
2024-03-26 16:20:00,186.6390,186.6400,186.5810,186.6260,3169
2024-03-26 16:15:00,186.6390,186.6400,186.6000,186.6040,8
2024-03-26 16:10:00,186.6390,187.0950,186.6210,187.0810,1043807
2024-03-26 16:05:00,186.5400,187.5210,186.5220,187.4970,2264
2024-03-26 16:00:00,186.8170,186.8180,186.5220,186.6260,2539290
2024-03-26 15:55:00,186.9860,187.0360,186.6510,186.8040,317148
2024-03-26 15:50:00,186.9360,187.1550,186.8790,186.9820,112131
2024-03-26 15:45:00,187.0450,187.1100,186.8790,186.9130,51259
2024-03-26 15:40:00,187.1840,187.2240,187.0020,187.0220,47406
2024-03-26 15:35:00,187.1840,187.2440,187.1060,187.1800,56242
2024-03-26 15:30:00,187.1840,187.2930,187.0620,187.1600,39153
2024-03-26 15:25:00,187.3720,187.4320,187.1660,187.1800,34539
2024-03-26 15:20:00,187.4020,187.4120,187.3140,187.3680,26983
2024-03-26 15:15:00,187.4310,187.4810,187.3840,187.3880,30277
2024-03-26 15:10:00,187.5250,187.5410,187.4130,187.4180,39095
2024-03-26 15:05:00,187.5300,187.6200,187.4330,187.4870,43871
2024-03-26 15:00:00,187.4210,187.5510,187.3840,187.5170,26003
2024-03-26 14:55:00,187.4560,187.4810,187.3540,187.4130,34001
2024-03-26 14:50:00,187.4110,187.4570,187.3440,187.4420,22571
2024-03-26 14:45:00,187.4020,187.4520,187.3690,187.4080,20851
2024-03-26 14:40:00,187.4810,187.4910,187.3640,187.3680,25625
2024-03-26 14:35:00,187.5400,187.5800,187.4730,187.4770,25612
2024-03-26 14:30:00,187.5500,187.6000,187.4600,187.5070,31461
2024-03-26 14:25:00,187.5150,187.5510,187.4130,187.5360,26003
2024-03-26 14:20:00,187.5850,187.5900,187.4730,187.5070,16019
2024-03-26 14:15:00,187.6190,187.6400,187.5520,187.5660,18533
2024-03-26 14:10:00,187.6190,187.6690,187.5420,187.5960,20411
2024-03-26 14:05:00,187.5800,187.7190,187.5620,187.6260,25746
2024-03-26 14:00:00,187.4710,187.5700,187.3240,187.5560,23711
2024-03-26 13:55:00,187.5800,187.6400,187.4530,187.4670,14865
2024-03-26 13:50:00,187.5600,187.5610,187.4530,187.5460,25046
2024-03-26 13:45:00,187.5700,187.5850,187.4550,187.5580,22289
2024-03-26 13:40:00,187.6190,187.7190,187.5120,187.5520,20358
2024-03-26 13:35:00,187.6890,187.7190,187.5620,187.5990,24425
2024-03-26 13:30:00,187.7730,187.7730,187.6310,187.6670,18698
2024-03-26 13:25:00,187.6590,187.7780,187.6210,187.7590,15610
2024-03-26 13:20:00,187.6690,187.7340,187.6310,187.6650,16280
2024-03-26 13:15:00,187.8080,187.8770,187.6210,187.6350,22606
2024-03-26 13:10:00,187.7880,187.8280,187.7200,187.8040,16100
2024-03-26 13:05:00,187.5800,187.8380,187.5470,187.7740,25647
2024-03-26 13:00:00,187.5850,187.6690,187.5320,187.5660,26263
2024-03-26 12:55:00,187.4810,187.6690,187.4630,187.5710,60134
2024-03-26 12:50:00,187.5900,187.5950,187.4130,187.4770,24549
2024-03-26 12:45:00,187.5700,187.6690,187.5020,187.5660,21430
2024-03-26 12:40:00,187.6040,187.6400,187.5120,187.5760,33303
2024-03-26 12:35:00,187.7580,187.7780,187.5320,187.5810,23490
2024-03-26 12:30:00,187.7980,187.8380,187.6900,187.7200,23495
2024-03-26 12:25:00,187.8770,187.8870,187.7300,187.7940,21980
2024-03-26 12:20:00,187.9760,188.0060,187.8420,187.8630,38473
2024-03-26 12:15:00,187.9660,188.0660,187.8390,187.9720,32308
2024-03-26 12:10:00,188.0300,188.1250,187.9330,187.9520,43093
