timestamp,open,high,low,close,volume
2024-04-30 13:55:00,164.6010,164.6890,164.5430,164.5670,29821
2024-04-30 13:50:00,164.6880,164.7180,164.5240,164.5970,19309
2024-04-30 13:45:00,164.4210,164.7080,164.4050,164.6910,28121
2024-04-30 13:40:00,164.1730,164.5200,164.1470,164.4480,71109
2024-04-30 13:35:00,164.0440,164.1740,163.9990,164.1360,21360
2024-04-30 13:30:00,164.1140,164.1340,164.0090,164.0570,15912
2024-04-30 13:25:00,164.4260,164.4820,164.1180,164.1220,22999
2024-04-30 13:20:00,164.5490,164.5990,164.3950,164.4090,24250
2024-04-30 13:15:00,164.2920,164.5300,164.2560,164.5030,28146
2024-04-30 13:10:00,164.3960,164.4110,164.1570,164.3690,45216
2024-04-30 13:05:00,164.2030,164.4660,164.1470,164.3740,27385
2024-04-30 13:00:00,164.2460,164.4210,164.1080,164.2210,26901
2024-04-30 12:55:00,164.0250,164.6790,164.0090,164.2600,57311
2024-04-30 12:50:00,163.7970,164.0150,163.7620,164.0030,23282
2024-04-30 12:45:00,163.7820,163.8670,163.6720,163.7850,23615
2024-04-30 12:40:00,163.9360,163.9760,163.7420,163.7750,20555
2024-04-30 12:35:00,163.9850,164.1640,163.9000,163.9040,23890
2024-04-30 12:30:00,164.4700,164.4810,163.9100,163.9630,36000
2024-04-30 12:25:00,164.5200,164.6580,164.4540,164.4980,23559
2024-04-30 12:20:00,164.5300,164.6490,164.4890,164.5090,31830
2024-04-30 12:15:00,164.3710,164.5600,164.3550,164.5470,31941
2024-04-30 12:10:00,164.2030,164.4210,164.1870,164.3790,23731
2024-04-30 12:05:00,164.0940,164.2130,163.9990,164.1810,23780
2024-04-30 12:00:00,164.0940,164.1540,163.9000,164.1170,36264
2024-04-30 11:55:00,163.8370,164.1840,163.8210,164.1120,40450
2024-04-30 11:50:00,163.9310,163.9660,163.8260,163.8740,28276
2024-04-30 11:45:00,163.7180,163.9660,163.6920,163.9190,23441
2024-04-30 11:40:00,163.8810,163.9060,163.6720,163.6860,37689
2024-04-30 11:35:00,163.8760,164.0000,163.8310,163.8690,44398
2024-04-30 11:30:00,163.8910,163.8910,163.6130,163.8440,56283
2024-04-30 11:25:00,163.7870,164.0150,163.7610,163.8740,41253
2024-04-30 11:20:00,164.0840,164.0850,163.7610,163.7950,41048
2024-04-30 11:15:00,164.0350,164.1340,163.9100,164.0620,42830
2024-04-30 11:10:00,164.2330,164.2550,163.9000,164.0030,49780
2024-04-30 11:05:00,164.5400,164.6790,164.1670,164.2300,73525
2024-04-30 11:00:00,164.3320,164.5500,164.2860,164.5280,31305
2024-04-30 10:55:00,164.3660,164.4410,164.2560,164.3300,28587
2024-04-30 10:50:00,164.5400,164.5700,164.3060,164.3590,40702
2024-04-30 10:45:00,164.2820,164.6090,164.2660,164.5280,41048
2024-04-30 10:40:00,164.0350,164.2830,163.9200,164.2700,79773
2024-04-30 10:35:00,164.2520,164.2530,163.9590,164.0570,77761
2024-04-30 10:30:00,164.3020,164.4820,164.2070,164.2600,33069
2024-04-30 10:25:00,164.5100,164.5800,164.3110,164.3290,36187
2024-04-30 10:20:00,164.4500,164.5750,164.3460,164.4780,32634
2024-04-30 10:15:00,164.3510,164.5800,164.2960,164.4190,37236
2024-04-30 10:10:00,164.0440,164.3620,163.9590,164.3340,51428
2024-04-30 10:05:00,163.9950,164.2630,163.8900,164.0190,42628
2024-04-30 10:00:00,163.9650,164.0150,163.8010,163.9290,52306
2024-04-30 09:55:00,163.8070,164.0150,163.6520,163.9630,79507
2024-04-30 09:50:00,164.3320,164.3820,163.7020,163.7550,81144
2024-04-30 09:45:00,164.5400,164.6540,164.2760,164.3200,38512
2024-04-30 09:40:00,164.5890,164.6940,164.3060,164.5620,41725
2024-04-30 09:35:00,164.6580,164.7280,164.3850,164.6310,36230
2024-04-30 09:30:00,164.8460,165.1140,164.4640,164.6510,88469
2024-04-30 09:25:00,165.5000,165.5000,164.5430,164.9830,1813
2024-04-30 09:20:00,165.5000,165.5000,165.0380,165.4780,37
2024-04-30 09:15:00,165.6390,165.6390,165.6220,165.6260,10
2024-04-30 09:10:00,165.2820,165.6390,165.1370,165.6260,50
2024-04-30 09:05:00,165.6390,165.6390,165.0380,165.4090,125
2024-04-30 09:00:00,165.1630,165.6490,165.0880,165.6360,23
2024-04-30 08:55:00,165.5000,165.5500,165.2860,165.2900,15
2024-04-30 08:50:00,165.2820,165.2830,165.2360,165.2400,175
2024-04-30 08:45:00,165.0840,165.3520,164.9580,165.3390,612
2024-04-30 08:40:00,165.0540,165.3520,165.0380,165.1220,23
2024-04-30 08:35:00,165.2130,165.3820,164.9490,165.0620,1923
2024-04-30 08:30:00,165.6390,165.6390,165.1670,165.1710,5700
2024-04-30 08:25:00,165.7670,165.7780,165.6620,165.6660,67
2024-04-30 08:20:00,165.7380,165.7480,165.5930,165.6170,511
2024-04-30 08:15:00,165.6090,165.6090,165.5930,165.5970,35
2024-04-30 08:10:00,165.5690,165.5990,165.5530,165.5870,19
2024-04-30 08:05:00,165.4100,165.7780,165.3940,165.5570,71
2024-04-30 08:00:00,165.6480,166.1440,165.3350,165.7160,414
2024-04-30 07:55:00,165.5990,165.5990,165.5830,165.5870,25
2024-04-30 07:45:00,165.4600,165.8770,165.4440,165.8640,213
2024-04-30 07:35:00,165.5490,165.5600,165.5330,165.5470,7
2024-04-30 07:30:00,165.5590,165.5600,165.5430,165.5470,7
2024-04-30 07:25:00,165.6480,165.7380,165.5330,165.5370,133
2024-04-30 07:20:00,165.4800,165.7380,165.4640,165.7250,16
2024-04-30 07:15:00,165.5590,165.6190,165.5330,165.6070,84
2024-04-30 07:10:00,165.5490,165.5500,165.5330,165.5370,45
2024-04-30 07:05:00,165.5490,165.5500,165.5330,165.5370,21
2024-04-30 07:00:00,165.6480,165.6490,165.6320,165.6360,7
2024-04-30 06:55:00,165.7770,165.7780,165.6320,165.6360,83
2024-04-30 06:40:00,165.6980,165.6980,165.6820,165.6860,53
2024-04-30 06:30:00,165.6480,165.6590,165.6320,165.6460,3
2024-04-30 06:25:00,165.3610,165.6490,165.3450,165.6360,2
2024-04-30 06:15:00,165.6580,165.6590,165.6320,165.6360,5
2024-04-30 06:10:00,165.6880,165.7080,165.6320,165.6360,5
2024-04-30 06:05:00,165.6390,165.6890,165.6230,165.6760,12
2024-04-30 05:50:00,165.6390,165.6390,165.5330,165.5370,77
2024-04-30 05:35:00,165.7670,165.7680,165.7510,165.7550,3
2024-04-30 05:30:00,165.7770,165.7780,165.7610,165.7650,9
2024-04-30 05:15:00,165.7670,165.7680,165.7510,165.7550,5
2024-04-30 05:10:00,165.7080,165.7680,165.6920,165.7550,17
2024-04-30 05:05:00,165.7470,165.7480,165.7310,165.7350,25
2024-04-30 04:55:00,165.3510,165.4710,165.3350,165.4580,2
2024-04-30 04:40:00,165.4700,165.4710,165.3160,165.3390,29
2024-04-30 04:15:00,165.4310,165.4310,165.3260,165.3290,14
2024-04-30 04:10:00,165.6680,165.6690,165.6520,165.6560,1
2024-04-30 04:05:00,165.5300,165.5300,165.4250,165.5180,27
2024-04-30 04:00:00,165.9650,165.9660,165.1470,165.6660,137
2024-04-29 19:55:00,165.5790,165.5800,165.5140,165.5180,651
2024-04-29 19:45:00,165.6090,165.6090,165.5930,165.5970,1
2024-04-29 19:40:00,165.5990,165.6090,165.5830,165.5970,210
2024-04-29 19:35:00,165.5300,165.5300,165.5140,165.5180,113
2024-04-29 19:30:00,165.5490,165.6090,165.5140,165.5970,40
2024-04-29 19:25:00,165.4500,165.4510,165.4340,165.4380,1
2024-04-29 19:20:00,165.5790,165.5800,165.3450,165.3490,290
2024-04-29 19:15:00,165.4900,165.5990,165.4640,165.5870,655
2024-04-29 19:05:00,165.5690,165.6090,165.5530,165.5670,15
2024-04-29 19:00:00,165.7770,165.7780,165.4740,165.5970,1145511
2024-04-29 18:55:00,165.6090,165.6090,165.5470,165.5570,259
2024-04-29 18:50:00,165.6090,165.6090,165.5630,165.5770,33
2024-04-29 18:45:00,165.5890,165.5900,165.5630,165.5670,5
2024-04-29 18:40:00,165.5000,165.6090,165.4840,165.5970,2
2024-04-29 18:35:00,165.5490,165.5500,165.4740,165.4880,101
2024-04-29 18:30:00,165.7770,165.7780,165.5630,165.5670,1145470
2024-04-29 18:25:00,165.5590,165.6890,165.5430,165.6360,33
2024-04-29 18:15:00,165.5490,165.5500,165.5330,165.5370,20
2024-04-29 18:10:00,165.6780,165.6790,165.6620,165.6660,5
2024-04-29 18:05:00,165.6480,165.6790,165.6320,165.6660,6
2024-04-29 18:00:00,165.4800,165.5500,165.4640,165.5370,3
2024-04-29 17:55:00,165.5200,165.5500,165.5040,165.5370,275
2024-04-29 17:50:00,165.5490,165.5500,165.5290,165.5320,281
2024-04-29 17:45:00,165.5490,165.5500,165.5330,165.5370,11
2024-04-29 17:40:00,165.5490,165.5600,165.5330,165.5370,156
2024-04-29 17:35:00,165.5490,165.6980,165.5330,165.6860,33
2024-04-29 17:30:00,165.5490,165.5500,165.5240,165.5370,22
2024-04-29 17:20:00,165.6980,165.6980,165.6820,165.6860,1
2024-04-29 17:15:00,165.4800,165.4810,165.4640,165.4680,10
2024-04-29 17:10:00,165.5990,165.5990,165.5830,165.5870,1
2024-04-29 17:05:00,165.6980,165.6980,165.5730,165.5770,130
2024-04-29 17:00:00,165.6980,165.6980,165.4250,165.6860,211
2024-04-29 16:55:00,165.6780,165.6980,165.5040,165.6860,26
2024-04-29 16:50:00,165.6980,165.6980,165.6820,165.6860,1
2024-04-29 16:45:00,165.6980,165.6980,165.6320,165.6360,7
2024-04-29 16:35:00,165.6780,165.7780,165.5330,165.6360,16622
2024-04-29 16:30:00,165.5500,165.7280,165.5340,165.6760,87
2024-04-29 16:25:00,165.6980,165.7480,165.3350,165.3690,1087
2024-04-29 16:20:00,165.7770,165.7780,165.7220,165.7250,39
2024-04-29 16:15:00,165.7770,165.7780,165.7120,165.7350,37
2024-04-29 16:10:00,165.7770,165.7970,165.7120,165.7160,1145097
2024-04-29 16:05:00,165.7770,165.9460,165.3350,165.3390,28751
2024-04-29 16:00:00,165.8560,166.3620,164.3450,165.6360,2840250
2024-04-29 15:55:00,165.2920,165.8270,165.2760,165.8050,434928
2024-04-29 15:50:00,164.6980,165.3420,164.6720,165.2600,186506
2024-04-29 15:45:00,164.7870,164.8370,164.6520,164.6760,85454
2024-04-29 15:40:00,164.8760,164.9060,164.7410,164.7850,71012
2024-04-29 15:35:00,164.9850,165.0850,164.8600,164.8640,47743
2024-04-29 15:30:00,164.9260,165.0000,164.7810,164.9680,42835
2024-04-29 15:25:00,164.8860,165.0250,164.8010,164.9040,31199
2024-04-29 15:20:00,164.9900,165.1340,164.9000,164.9040,41670
2024-04-29 15:15:00,165.0050,165.0550,164.8900,164.9730,40953
2024-04-29 15:10:00,165.0100,165.0150,164.8160,164.9630,46016
2024-04-29 15:05:00,164.8270,165.0150,164.6620,164.9930,32231
2024-04-29 15:00:00,165.2920,165.2930,164.5680,164.8100,50112
2024-04-29 14:55:00,165.1950,165.4300,165.1670,165.3200,35893
2024-04-29 14:50:00,165.2130,165.2530,165.0190,165.1710,32723
2024-04-29 14:45:00,165.2030,165.2830,165.1370,165.2210,30605
2024-04-29 14:40:00,164.7570,165.1930,164.7410,165.1810,46177
2024-04-29 14:35:00,164.7770,164.7970,164.6420,164.7350,30785
2024-04-29 14:30:00,165.1340,165.1930,164.6420,164.7400,60234
2024-04-29 14:25:00,165.1780,165.2330,165.0980,165.1130,30004
2024-04-29 14:20:00,165.0890,165.2630,165.0580,165.1610,76331
2024-04-29 14:15:00,165.1340,165.1840,165.0380,165.0770,26840
2024-04-29 14:10:00,165.2380,165.2730,165.0680,165.1310,40905
2024-04-29 14:05:00,165.1340,165.2480,165.0980,165.2190,30045
2024-04-29 14:00:00,165.0740,165.1440,164.9540,165.1120,26591
2024-04-29 13:55:00,165.1430,165.1640,165.0480,165.0680,30583
2024-04-29 13:50:00,165.0740,165.2330,165.0530,165.1360,28853
2024-04-29 13:45:00,165.0400,165.1040,164.9690,165.0520,18642
2024-04-29 13:40:00,165.1830,165.2030,164.9640,165.0130,28250
2024-04-29 13:35:00,165.2080,165.2530,165.1370,165.1510,29247
2024-04-29 13:30:00,165.2130,165.3820,165.1570,165.1710,28453
2024-04-29 13:25:00,165.2430,165.2730,165.1080,165.1610,39314
2024-04-29 13:20:00,165.1190,165.2930,165.1030,165.2300,22034
2024-04-29 13:15:00,165.0150,165.1140,164.9990,165.0920,21248
2024-04-29 13:10:00,165.0440,165.0750,164.9390,165.0270,18578
2024-04-29 13:05:00,164.9450,165.0450,164.8010,165.0030,19765
2024-04-29 13:00:00,164.9750,164.9760,164.8500,164.9330,21348
2024-04-29 12:55:00,165.0350,165.0650,164.8700,164.9240,25766
2024-04-29 12:50:00,165.1830,165.2530,164.9890,164.9930,16249
2024-04-29 12:45:00,165.4010,165.4010,165.1280,165.1960,20112
2024-04-29 12:40:00,165.4210,165.4610,165.2860,165.3590,19354
2024-04-29 12:35:00,165.1430,165.4010,165.1280,165.3790,21792
2024-04-29 12:30:00,164.9750,165.1920,164.9590,165.1440,24914
2024-04-29 12:25:00,164.9360,165.0150,164.8010,164.9810,40544
2024-04-29 12:20:00,164.9010,165.0250,164.8700,164.8940,25505
2024-04-29 12:15:00,164.9060,165.0450,164.8700,164.9040,28112
2024-04-29 12:10:00,164.9410,164.9880,164.8800,164.8840,18199
2024-04-29 12:05:00,164.9550,165.0450,164.9000,164.9330,31694
2024-04-29 12:00:00,165.0840,165.0850,164.8400,164.9630,22074
2024-04-29 11:55:00,164.9160,165.1280,164.8700,165.0720,29715
2024-04-29 11:50:00,164.9500,165.0050,164.8800,164.8840,18570
2024-04-29 11:45:00,164.9450,165.0150,164.8210,164.9140,36430
2024-04-29 11:40:00,164.9550,165.0150,164.8800,164.9240,29998
2024-04-29 11:35:00,165.1140,165.1740,164.9300,164.9440,37645
2024-04-29 11:30:00,165.3510,165.3520,165.0880,165.1220,41103
2024-04-29 11:25:00,165.3810,165.4810,165.2560,165.3390,32474
2024-04-29 11:20:00,165.3320,165.4810,165.2760,165.3690,32062
2024-04-29 11:15:00,165.4270,165.4810,165.2360,165.2870,33988
2024-04-29 11:10:00,165.4210,165.5100,165.3160,165.3790,34823
2024-04-29 11:05:00,165.4410,165.5200,165.3450,165.3790,42768
2024-04-29 11:00:00,165.2130,165.5500,165.1570,165.4580,26048
2024-04-29 10:55:00,165.2380,165.3120,165.1370,165.2110,46977
2024-04-29 10:50:00,165.3810,165.5000,165.1870,165.2110,39185
2024-04-29 10:45:00,165.6730,165.6740,165.3060,165.3690,76614
2024-04-29 10:40:00,165.7030,165.7780,165.5560,165.6610,33711
2024-04-29 10:35:00,165.8460,165.8470,165.5680,165.6860,25437
2024-04-29 10:30:00,165.8910,165.9630,165.8300,165.8390,26485
2024-04-29 10:25:00,165.7570,165.9060,165.6420,165.8840,19880
2024-04-29 10:20:00,165.8320,165.9860,165.6040,165.7470,42672
2024-04-29 10:15:00,166.0150,166.1240,165.7710,165.8240,44228
2024-04-29 10:10:00,165.5640,166.0350,165.5480,166.0130,45820
2024-04-29 10:05:00,165.4310,165.5990,165.2360,165.5870,58090
2024-04-29 10:00:00,166.0150,166.1340,165.3750,165.3790,47461
2024-04-29 09:55:00,166.0740,166.1500,165.8700,166.0320,36426
2024-04-29 09:50:00,165.8640,166.1940,165.7310,166.1410,52595
2024-04-29 09:45:00,165.2520,165.9260,164.9990,165.8920,42448
2024-04-29 09:40:00,165.1290,165.3220,164.9050,165.2900,58617
2024-04-29 09:35:00,165.6480,165.7380,164.9200,165.1310,73031
2024-04-29 09:30:00,165.7470,166.5600,165.3160,165.6260,161043
2024-04-29 09:25:00,165.6780,165.7480,165.3350,165.3390,110
2024-04-29 09:20:00,165.5790,165.8960,165.5630,165.8840,102
2024-04-29 09:15:00,165.5690,165.6980,165.3350,165.5870,314
2024-04-29 09:10:00,165.0540,166.0450,165.0380,165.6070,141
2024-04-29 09:05:00,165.5490,165.8960,165.3350,165.3390,565
2024-04-29 09:00:00,165.5490,165.5990,165.3350,165.5870,304
2024-04-29 08:55:00,165.6480,165.8960,165.5330,165.5370,69
2024-04-29 08:50:00,165.7470,165.7480,165.6130,165.6460,12
2024-04-29 08:45:00,165.6240,165.8960,165.4440,165.7350,203
2024-04-29 08:40:00,165.6780,165.8960,165.4340,165.4380,1377
2024-04-29 08:35:00,165.7470,165.8960,165.6620,165.7350,595
2024-04-29 08:30:00,165.8960,165.9160,165.7310,165.8670,1617
2024-04-29 08:25:00,165.8170,165.8960,165.7910,165.8840,714
2024-04-29 08:20:00,165.9450,165.9460,165.8700,165.8740,4
2024-04-29 08:15:00,165.8460,165.9950,165.8300,165.8340,42
2024-04-29 08:10:00,165.9950,165.9950,165.7910,165.9630,1118
2024-04-29 08:05:00,166.7280,167.0850,164.3450,165.7950,745
2024-04-29 08:00:00,165.6480,167.1640,164.3450,165.5470,2054
2024-04-29 07:55:00,165.9750,166.0050,165.9590,165.9930,179
2024-04-29 07:50:00,165.8760,166.0050,165.8600,165.9930,521
2024-04-29 07:45:00,165.9950,165.9950,165.8300,165.8340,11
2024-04-29 07:40:00,166.0250,166.0250,165.8500,165.9930,74
2024-04-29 07:35:00,165.9950,166.0050,165.8500,165.9830,73
2024-04-29 07:30:00,165.8460,165.9460,165.8300,165.9330,20
2024-04-29 07:25:00,165.8960,165.8960,165.8300,165.8440,9
2024-04-29 07:20:00,166.0050,166.0050,165.9890,165.9930,5
2024-04-29 07:15:00,165.7570,165.9460,165.7410,165.9330,55
2024-04-29 07:10:00,165.7470,165.7580,165.7310,165.7350,367
2024-04-29 07:05:00,165.6880,165.7970,165.6420,165.7850,28
2024-04-29 07:00:00,165.7280,165.8870,165.6320,165.7650,119
2024-04-29 06:50:00,165.6680,165.6690,165.6320,165.6360,11
2024-04-29 06:45:00,165.6680,165.6690,165.6520,165.6560,7
2024-04-29 06:30:00,165.6980,165.6980,165.6320,165.6360,26
2024-04-29 06:25:00,165.7470,165.7480,165.7310,165.7350,1
2024-04-29 06:20:00,166.0150,166.0150,165.6320,165.7350,45
2024-04-29 06:15:00,165.6880,165.7780,165.6320,165.6560,44
2024-04-29 06:10:00,165.8860,165.8870,165.8700,165.8740,12
2024-04-29 06:05:00,165.9450,165.9460,165.8700,165.8740,13
2024-04-29 05:55:00,165.5790,165.8870,165.5330,165.8740,389
2024-04-29 05:50:00,165.8270,165.8270,165.7710,165.7750,5
2024-04-29 05:45:00,165.6680,165.6690,165.6520,165.6560,6
2024-04-29 05:40:00,165.6390,165.8270,165.6230,165.8150,10
2024-04-29 05:35:00,165.5690,165.5700,165.5530,165.5570,4
2024-04-29 05:30:00,165.3810,165.5700,165.3650,165.5270,38
2024-04-29 05:25:00,165.4700,165.5100,165.4340,165.4980,59
2024-04-29 05:10:00,165.4310,165.4510,165.3750,165.3790,23
2024-04-29 05:00:00,165.5490,165.5500,165.4340,165.4580,17
2024-04-29 04:55:00,165.5200,165.5200,165.4840,165.4880,10
2024-04-29 04:45:00,165.5200,165.5200,165.4940,165.4980,35
2024-04-29 04:40:00,165.8760,165.8770,165.4940,165.4980,390
2024-04-29 04:30:00,165.5200,165.8770,165.5040,165.8640,13
2024-04-29 04:25:00,165.5490,165.5600,165.5330,165.5470,17
2024-04-29 04:20:00,165.5490,165.5500,165.5330,165.5370,8
2024-04-29 04:15:00,165.5100,165.5100,165.4940,165.4980,6
2024-04-29 04:10:00,165.6480,165.6490,165.4940,165.4980,15
2024-04-29 04:00:00,165.8760,166.3420,165.5330,165.8640,20
2024-04-26 19:55:00,165.5490,165.5500,165.4340,165.4380,109
2024-04-26 19:50:00,165.5490,165.5500,165.5330,165.5370,6
2024-04-26 19:45:00,165.5400,165.5500,165.4150,165.5370,75
2024-04-26 19:40:00,165.5000,165.5500,165.4150,165.5370,136
2024-04-26 19:35:00,165.5000,165.5000,165.4740,165.4780,5
2024-04-26 19:30:00,165.4800,165.4810,165.4640,165.4680,125
2024-04-26 19:15:00,165.3610,165.5500,165.3450,165.4190,31
2024-04-26 19:10:00,165.3710,165.3720,165.3450,165.3490,12
2024-04-26 19:05:00,165.4500,165.4510,165.3550,165.4280,19
2024-04-26 19:00:00,165.4800,165.4810,165.4150,165.4190,945873
2024-04-26 18:55:00,165.4210,165.4310,165.3450,165.4090,15
2024-04-26 18:50:00,165.3610,165.5500,165.3450,165.5370,208
2024-04-26 18:45:00,165.4310,165.4610,165.3450,165.3490,62
2024-04-26 18:40:00,165.4500,165.4610,165.3350,165.4480,37
2024-04-26 18:35:00,165.4600,165.4610,165.3450,165.4480,91
2024-04-26 18:30:00,165.4800,165.5500,165.3350,165.5370,945880
2024-04-26 18:25:00,165.3710,165.5900,165.3550,165.4480,26
2024-04-26 18:20:00,165.4800,165.4810,165.4440,165.4480,4073
2024-04-26 18:15:00,165.5400,165.5900,165.5240,165.5770,11
2024-04-26 18:10:00,165.3570,165.5600,165.3410,165.5470,24
2024-04-26 18:00:00,165.5490,165.5500,165.3350,165.3490,146
2024-04-26 17:55:00,165.5490,165.5500,165.5330,165.5370,1
2024-04-26 17:50:00,165.5590,165.5600,165.5430,165.5470,20
2024-04-26 17:45:00,165.5890,165.5900,165.3350,165.3390,107
2024-04-26 17:40:00,165.5590,165.5900,165.3350,165.5770,74
2024-04-26 17:35:00,165.3510,165.3520,165.3350,165.3390,4
2024-04-26 17:30:00,165.3810,165.5900,165.3550,165.4680,25746
2024-04-26 17:25:00,165.5890,165.5900,165.3550,165.3590,6
2024-04-26 17:20:00,165.5990,165.5990,165.5730,165.5770,102
2024-04-26 17:15:00,165.3510,165.5990,165.3350,165.3390,338
2024-04-26 17:10:00,165.4010,165.4010,165.3550,165.3590,98
2024-04-26 17:05:00,165.4800,165.6490,165.3850,165.3890,15
2024-04-26 17:00:00,165.6980,165.6980,165.6320,165.6360,2
2024-04-26 16:55:00,165.6670,165.6680,165.6510,165.6550,8
2024-04-26 16:50:00,165.6480,165.6490,165.6320,165.6360,3
2024-04-26 16:45:00,165.6780,165.6980,165.6620,165.6860,21
2024-04-26 16:40:00,165.7080,165.7480,165.3550,165.3590,602
2024-04-26 16:35:00,165.3610,165.4510,165.3450,165.4380,60
2024-04-26 16:30:00,165.4210,165.4510,165.3450,165.3490,411
2024-04-26 16:25:00,165.0150,165.5500,164.8500,165.4380,115
2024-04-26 16:20:00,165.7180,165.7180,165.6320,165.6360,12
2024-04-26 16:15:00,165.4800,165.6980,165.3260,165.3290,342
2024-04-26 16:10:00,165.4800,165.7180,165.4640,165.7060,945867
2024-04-26 16:05:00,165.4800,165.7180,165.4640,165.5870,1324
2024-04-26 16:00:00,165.4800,165.7080,164.7410,165.4580,2085148
